call_id,call_status,call_time,campaign_type,client_id,client_response,duration_sec,follow_up_required,region_code
call_20260504_084327_056200,answered,,credit_card_offer,client_026862,callback_requested,482,True,DE-BW
call_20260504_084423_040499,failed,,credit_card_offer,client_030792,not_interested,329,True,RU-MOW
call_20260504_084425_078173,no_answer,,deposit_offer,client_036629,callback_requested,485,False,DE-NW
call_20260504_084438_071647,failed,,deposit_offer,client_039940,callback_requested,521,False,RU-TA
call_20260504_084503_020009,answered,,deposit_offer,client_002752,callback_requested,75,False,DE-BY
call_20260504_084515_095974,answered,,deposit_offer,client_017074,interested,396,True,DE-BY
call_20260504_084536_031440,busy,,loan_offer,client_001462,not_interested,332,False,DE-BY
call_20260504_084615_050611,busy,,deposit_offer,client_033613,callback_requested,588,True,DE-BE
call_20260504_084617_085716,no_answer,,deposit_offer,client_019553,not_interested,199,False,RU-KR
call_20260504_084734_052135,answered,,loan_offer,client_041073,opted_out,222,False,RU-SPE
call_20260504_084741_093065,failed,,credit_card_offer,client_025002,not_interested,391,True,RU-TA
call_20260504_084752_052117,failed,,insurance_offer,client_040023,opted_out,421,False,RU-MOW
call_20260504_084754_044276,no_answer,,loan_offer,client_038881,not_interested,358,True,RU-NGR
call_20260504_084812_022009,busy,,deposit_offer,client_030200,not_interested,373,False,DE-BW
call_20260504_084848_083818,failed,,loan_offer,client_037951,opted_out,167,True,DE-BE
call_20260504_084903_049289,answered,,credit_card_offer,client_008818,not_interested,169,True,RU-SPE
call_20260504_084911_055457,no_answer,,credit_card_offer,client_021661,callback_requested,289,True,DE-NW
call_20260504_085010_028794,answered,,loan_offer,client_018622,not_interested,212,True,RU-KR
call_20260504_085018_092184,no_answer,,deposit_offer,client_049797,not_interested,164,False,RU-MOW
call_20260504_085027_071960,answered,,insurance_offer,client_026959,opted_out,44,True,DE-BW
call_20260504_085035_024078,answered,,credit_card_offer,client_031829,opted_out,148,False,DE-BW
call_20260504_085041_019753,failed,,deposit_offer,client_040256,opted_out,600,False,DE-BW
call_20260504_085049_059221,answered,,loan_offer,client_032240,opted_out,92,False,DE-BE
call_20260504_085055_034521,answered,,credit_card_offer,client_021516,not_interested,201,False,RU-TA
call_20260504_085125_013915,answered,,credit_card_offer,client_028802,interested,255,False,RU-TA
call_20260504_085130_088408,busy,,deposit_offer,client_004440,callback_requested,117,False,DE-BE
call_20260504_085206_008578,answered,,insurance_offer,client_022335,opted_out,111,True,DE-NW
call_20260504_085223_005138,no_answer,,loan_offer,client_007498,interested,517,False,DE-BE
call_20260504_085306_036142,failed,,credit_card_offer,client_024214,not_interested,411,False,RU-TA
call_20260504_085414_023976,no_answer,,credit_card_offer,client_034654,not_interested,283,False,RU-MOW
call_20260504_085421_027903,no_answer,,deposit_offer,client_016592,callback_requested,158,False,DE-NW
call_20260504_085427_061620,busy,,deposit_offer,client_003171,interested,561,True,DE-NW
call_20260504_085524_010307,failed,,loan_offer,client_038377,not_interested,105,True,RU-MOW
call_20260504_085532_052964,answered,,loan_offer,client_049010,callback_requested,73,True,DE-BW
call_20260504_085547_040713,answered,,deposit_offer,client_033763,interested,134,True,DE-BE
call_20260504_085556_095663,answered,,insurance_offer,client_007921,interested,13,False,DE-NW
call_20260504_085610_001168,failed,,credit_card_offer,client_025547,interested,175,True,DE-NW
call_20260504_085616_041762,no_answer,,deposit_offer,client_048203,opted_out,453,True,DE-BY
call_20260504_085625_043482,failed,,credit_card_offer,client_021872,callback_requested,400,False,RU-NGR
call_20260504_085740_010296,busy,,loan_offer,client_021903,interested,399,True,RU-MOW
call_20260504_085751_064492,answered,,deposit_offer,client_011721,not_interested,219,False,RU-NGR
call_20260504_085753_020028,failed,,credit_card_offer,client_047131,interested,435,False,DE-NW
call_20260504_085921_006862,answered,,loan_offer,client_003656,opted_out,233,True,DE-BE
call_20260504_085949_013183,no_answer,,loan_offer,client_035285,interested,27,True,RU-TA
call_20260504_090053_036521,no_answer,,deposit_offer,client_008157,interested,364,True,RU-TA
call_20260504_090053_049417,answered,,insurance_offer,client_023790,not_interested,190,False,RU-NGR
call_20260504_090118_019994,answered,,credit_card_offer,client_030580,opted_out,248,False,DE-HE
call_20260504_090226_067098,failed,,deposit_offer,client_009856,interested,174,False,RU-SPE
call_20260504_090346_096394,busy,,deposit_offer,client_005855,interested,121,False,DE-NW
call_20260504_090414_048143,failed,,insurance_offer,client_032534,interested,512,True,DE-HE
call_20260504_090432_008874,busy,,credit_card_offer,client_012923,opted_out,406,False,RU-NGR
call_20260504_090459_073087,no_answer,,loan_offer,client_010021,interested,106,True,RU-TA
call_20260504_090602_094746,failed,,deposit_offer,client_036719,opted_out,113,True,RU-SPE
call_20260504_090624_001713,failed,,deposit_offer,client_022836,opted_out,550,True,RU-SPE
call_20260504_090645_053164,busy,,credit_card_offer,client_001889,interested,67,False,RU-MOW
call_20260504_090648_016094,failed,,credit_card_offer,client_002736,not_interested,428,False,RU-TA
call_20260504_090749_022939,busy,,deposit_offer,client_049760,not_interested,470,True,DE-BE
call_20260504_090749_081417,no_answer,,credit_card_offer,client_043466,callback_requested,257,False,RU-KR
call_20260504_090816_068440,no_answer,,loan_offer,client_034922,not_interested,263,False,DE-BY
call_20260504_090847_027697,answered,,insurance_offer,client_047993,callback_requested,450,False,RU-KR
call_20260504_090847_084506,failed,,credit_card_offer,client_033407,not_interested,30,True,DE-BY
call_20260504_090859_045953,answered,,insurance_offer,client_000780,not_interested,438,False,RU-KR
call_20260504_090900_063309,answered,,loan_offer,client_027126,callback_requested,243,True,DE-HE
call_20260504_090910_039843,no_answer,,insurance_offer,client_004523,callback_requested,490,True,DE-BW
call_20260504_090914_068253,answered,,deposit_offer,client_046740,opted_out,94,True,DE-HE
call_20260504_090948_017762,no_answer,,credit_card_offer,client_036183,opted_out,52,True,RU-KR
call_20260504_090955_094434,answered,,insurance_offer,client_020752,not_interested,377,False,DE-BY
call_20260504_090956_036255,answered,,insurance_offer,client_024462,opted_out,385,True,RU-TA
call_20260504_091056_079474,no_answer,,deposit_offer,client_010319,opted_out,95,False,DE-BE
call_20260504_091109_083276,failed,,loan_offer,client_027378,interested,130,True,RU-KR
call_20260504_091130_048834,no_answer,,insurance_offer,client_032998,opted_out,522,True,DE-BW
call_20260504_091159_029807,answered,,loan_offer,client_022534,callback_requested,179,False,RU-KR
call_20260504_091202_094265,no_answer,,insurance_offer,client_029618,opted_out,403,True,RU-KR
call_20260504_091258_012621,failed,,insurance_offer,client_006097,opted_out,396,False,DE-HE
call_20260504_091310_073878,no_answer,,credit_card_offer,client_041696,opted_out,206,False,RU-NGR
call_20260504_091312_051546,busy,,loan_offer,client_038741,callback_requested,367,False,RU-KR
call_20260504_091427_088681,busy,,insurance_offer,client_004366,interested,309,False,DE-HE
call_20260504_091430_082160,busy,,loan_offer,client_022948,opted_out,123,True,RU-TA
call_20260504_091708_002080,answered,,credit_card_offer,client_042055,interested,225,False,DE-BW
call_20260504_091756_082605,failed,,loan_offer,client_041508,not_interested,274,True,DE-BE
call_20260504_091949_095420,answered,,credit_card_offer,client_044493,interested,156,False,DE-BY
call_20260504_092011_062410,busy,,credit_card_offer,client_032872,callback_requested,524,False,DE-BY
call_20260504_092037_023728,answered,,deposit_offer,client_045729,opted_out,546,False,RU-NGR
call_20260504_092211_016012,no_answer,,credit_card_offer,client_009055,opted_out,443,True,RU-NGR
call_20260504_092213_093993,answered,,loan_offer,client_002436,not_interested,34,True,RU-SPE
call_20260504_092229_092593,no_answer,,deposit_offer,client_028787,interested,427,False,DE-BY
call_20260504_092235_003881,answered,,deposit_offer,client_023753,interested,565,True,DE-BW
call_20260504_092249_088140,failed,,deposit_offer,client_029897,opted_out,166,False,DE-NW
call_20260504_092301_055166,no_answer,,deposit_offer,client_031400,callback_requested,174,True,DE-HE
call_20260504_092310_090332,failed,,insurance_offer,client_012579,not_interested,42,False,DE-NW
call_20260504_092350_055811,no_answer,,insurance_offer,client_041873,opted_out,31,True,RU-TA
call_20260504_092438_077123,failed,,credit_card_offer,client_030856,callback_requested,147,True,RU-KR
call_20260504_092438_087950,busy,,deposit_offer,client_023519,interested,227,True,RU-MOW
call_20260504_092454_056702,no_answer,,loan_offer,client_009361,interested,189,False,RU-NGR
call_20260504_092459_061431,failed,,insurance_offer,client_024997,not_interested,263,True,DE-BE
call_20260504_092519_069896,busy,,credit_card_offer,client_029786,callback_requested,348,True,RU-MOW
call_20260504_092537_083605,no_answer,,credit_card_offer,client_029087,not_interested,481,False,RU-NGR
call_20260504_092616_078737,busy,,loan_offer,client_033727,not_interested,11,False,RU-SPE
call_20260504_092723_026646,no_answer,,loan_offer,client_045098,interested,145,True,RU-MOW
call_20260504_092738_042043,no_answer,,loan_offer,client_038668,not_interested,441,False,DE-BW
call_20260504_092748_089011,busy,,insurance_offer,client_038207,opted_out,125,False,RU-MOW
call_20260504_092758_085132,failed,,deposit_offer,client_015389,interested,187,False,DE-HE
call_20260504_092939_082714,busy,,credit_card_offer,client_011423,opted_out,303,False,DE-BE
call_20260504_092959_015515,failed,,deposit_offer,client_049441,interested,365,False,RU-KR
call_20260504_093054_014371,failed,,deposit_offer,client_011624,opted_out,164,True,DE-BE
call_20260504_093113_037389,no_answer,,insurance_offer,client_006376,not_interested,568,False,DE-NW
call_20260504_093152_003892,failed,,deposit_offer,client_026912,not_interested,468,True,DE-HE
call_20260504_093214_000576,busy,,loan_offer,client_007254,interested,425,False,RU-KR
call_20260504_093252_070510,no_answer,,credit_card_offer,client_019807,opted_out,205,True,RU-NGR
call_20260504_093253_053113,failed,,credit_card_offer,client_047779,interested,237,False,DE-BW
call_20260504_093317_023223,busy,,credit_card_offer,client_017888,not_interested,251,True,DE-NW
call_20260504_093339_030470,busy,,credit_card_offer,client_035907,callback_requested,365,False,DE-BW
call_20260504_093410_093996,answered,,loan_offer,client_021727,not_interested,46,False,DE-BE
call_20260504_093412_087148,no_answer,,deposit_offer,client_045739,not_interested,424,False,DE-BE
call_20260504_093420_086413,failed,,deposit_offer,client_045202,callback_requested,576,False,RU-SPE
call_20260504_093428_019493,no_answer,,credit_card_offer,client_012068,not_interested,38,False,DE-BE
call_20260504_093456_057659,no_answer,,credit_card_offer,client_040826,callback_requested,600,False,DE-NW
call_20260504_093515_088189,answered,,credit_card_offer,client_021070,interested,348,True,DE-BY
call_20260504_093640_004563,failed,,insurance_offer,client_022983,opted_out,327,True,DE-BE
call_20260504_093641_043847,no_answer,,insurance_offer,client_015691,opted_out,115,False,RU-KR
call_20260504_093646_049589,failed,,loan_offer,client_017899,callback_requested,444,True,DE-HE
call_20260504_093719_058835,answered,,insurance_offer,client_011765,opted_out,158,False,DE-BW
call_20260504_093806_030300,answered,,credit_card_offer,client_015331,callback_requested,544,True,RU-SPE
call_20260504_093818_056325,no_answer,,insurance_offer,client_005314,callback_requested,446,True,DE-BY
call_20260504_093856_061643,busy,,deposit_offer,client_021180,interested,182,True,DE-HE
call_20260504_093904_049728,busy,,loan_offer,client_041625,callback_requested,585,False,DE-NW
call_20260504_093918_049286,busy,,insurance_offer,client_004883,opted_out,301,True,RU-MOW
call_20260504_094001_000178,failed,,loan_offer,client_018904,not_interested,323,False,RU-MOW
call_20260504_094037_039596,failed,,credit_card_offer,client_026608,opted_out,467,True,RU-MOW
call_20260504_094123_044527,answered,,deposit_offer,client_004751,opted_out,228,False,RU-MOW
call_20260504_094124_002394,answered,,deposit_offer,client_031084,not_interested,579,False,RU-MOW
call_20260504_094148_083869,failed,,loan_offer,client_019180,interested,547,False,DE-BE
call_20260504_094157_071315,no_answer,,deposit_offer,client_024749,callback_requested,339,True,RU-NGR
call_20260504_094214_064446,answered,,loan_offer,client_023588,not_interested,125,False,RU-TA
call_20260504_094238_070373,answered,,insurance_offer,client_040314,opted_out,532,True,RU-KR
call_20260504_094302_023150,no_answer,,credit_card_offer,client_008218,not_interested,392,False,DE-BY
call_20260504_094320_023416,busy,,deposit_offer,client_014331,not_interested,282,True,DE-NW
call_20260504_094341_071812,no_answer,,loan_offer,client_028865,not_interested,139,False,DE-HE
call_20260504_094345_021040,busy,,insurance_offer,client_004941,opted_out,364,True,DE-HE
call_20260504_094416_005512,no_answer,,insurance_offer,client_040443,not_interested,237,True,RU-SPE
call_20260504_094503_007592,answered,,credit_card_offer,client_048009,opted_out,328,True,DE-NW
call_20260504_094523_086344,answered,,loan_offer,client_048203,opted_out,447,False,DE-BY
call_20260504_094551_057100,no_answer,,loan_offer,client_039868,not_interested,172,False,RU-NGR
call_20260504_094629_002260,answered,,insurance_offer,client_035210,callback_requested,12,False,RU-KR
call_20260504_094651_054772,answered,,credit_card_offer,client_019070,callback_requested,556,True,RU-NGR
call_20260504_094654_017308,busy,,loan_offer,client_037568,callback_requested,440,True,DE-BW
call_20260504_094706_001160,answered,,deposit_offer,client_020773,callback_requested,71,False,RU-TA
call_20260504_094822_024927,answered,,credit_card_offer,client_023826,not_interested,166,False,RU-KR
call_20260504_094850_039120,failed,,credit_card_offer,client_010687,callback_requested,130,True,RU-SPE
call_20260504_094907_012934,busy,,credit_card_offer,client_007701,interested,143,False,DE-BE
call_20260504_094924_085324,failed,,insurance_offer,client_003602,opted_out,144,False,RU-NGR
call_20260504_094951_070680,answered,,credit_card_offer,client_027902,callback_requested,37,False,RU-TA
call_20260504_094959_059239,failed,,credit_card_offer,client_049947,interested,77,True,DE-HE
call_20260504_095015_017730,busy,,loan_offer,client_021049,callback_requested,500,True,DE-BE
